"index","Fecha","Texto","code"
314,"2021-10-25T11:33:28.000Z","""Todas la iniciativas alineadas con los objetivos del proyecto de transformación (valor, flexibilidad y agilidad) con foco en personas"", Daniel Romero, Responsable Control Interno y PMO Proyecto Nuevas Formas Trabajar en la D. Auditoría, Control y Riesgos,  @Repsol
 
#JornadasIAI","{'code': 'Governance', 'polarity': 'N'}"
315,"2021-10-25T11:17:52.000Z","Ponencia ""Transformación y nuevas formas de auditar. La experiencia de Repsol"" por Daniel Romero, Responsable de Control Interno y PMO del proyecto de Nuevas Formas de Trabajar en la D. Auditoría, Control y Riesgos de @Repsol 

#JornadasIAI https://t.co/S6gzABCbym","{'code': 'Governance', 'polarity': 'N'}"
316,"2021-10-25T11:13:16.000Z","RT @kimgreenworld: @saladiesergi Gràcies Sergi. 
@TeresaJorda @EolicCat @Repsol
@enelgreenpower i tots els què voleu fer o voleu permetre q…","{}"
317,"2021-10-25T11:07:00.000Z","RT @Espana_Peru: El Programa #LíderesPeruanas 2021 está dedicado a ""Mujeres y Liderazgo"" https://t.co/FCig7Kx3bJ

Participan @repsol @InstC…","{'code': 'Leadership', 'polarity': 'P'}"
318,"2021-10-25T10:55:47.000Z","RT @soziableES: Seis grandes #empresas (@Repsol, @gestamp_es, 
@NavantiaOficial, Técnicas Reunidas, @Telefonica y @MicrosoftES) crean el pr…","{}"
319,"2021-10-25T10:45:44.000Z","El presidente de @Repsol, Antonio Brufau, participó en la sesión inaugural de #SUMBilbao.

👉🏾 Se puso en valor el futuro de la #movilidadurbana sostenible, la #TransicionEcologica y energética, las #ciudadessostenibles, la #innovación y la colaboración público-privada.

¡Gracias! https://t.co/EhLSSnMEeD","{}"
320,"2021-10-25T10:28:51.000Z","RT @ithotelero: 💥Mañana son las jornadas gratuitas ITH Hotel Energy Meetings 2021!
🗓️26 de octubre de 9:30h a 14:30
📍Hotel Fuerte Marbella,…","{}"
321,"2021-10-25T10:10:08.000Z","Entrevistamos a Tomás Malango, Director de Hidrógeno de @Repsol 
https://t.co/0ucskeiMCG","{}"
322,"2021-10-25T10:06:08.000Z","RT @Espana_Peru: El Programa #LíderesPeruanas 2021 está dedicado a ""Mujeres y Liderazgo"" https://t.co/FCig7Kx3bJ

Participan @repsol @InstC…","{'code': 'Leadership', 'polarity': 'P'}"
323,"2021-10-25T10:04:22.000Z","RT @Espana_Peru: El Programa #LíderesPeruanas 2021 está dedicado a ""Mujeres y Liderazgo"" https://t.co/FCig7Kx3bJ

Participan @repsol @InstC…","{'code': 'Leadership', 'polarity': 'P'}"
324,"2021-10-25T09:55:41.000Z","RT @UniversidadxC: No es suficiente la #transparencia de las asambleas. Lo crucial es no colaborar con @Repsol #AsambleaClimaEsp.
Por qué o…","{'code': 'Governance', 'polarity': 'P'}"
325,"2021-10-25T09:52:05.000Z","⚫ @Repsol dispone de ofertas de trabajo para Vendedor-Expendedor en estaciones de servicio en diferentes localidades de España 🎯 Si te interesa ✚🅘🅝🅕🅞➤ https://t.co/Se68uIpcvb ✅ https://t.co/kbbU4tnYye","{'code': 'ProductsServices', 'polarity': 'P'}"
326,"2021-10-25T09:51:02.000Z","@escabellat @elllaurado @kimgreenworld @saladiesergi @TeresaJorda @EolicCat @Repsol @enelgreenpower Jo trobo que la crítica major és que un paper d'enginyeria estigui a Nat Comms.","{}"
327,"2021-10-25T09:49:28.000Z","@Cul_dOlla @elllaurado @kimgreenworld @saladiesergi @TeresaJorda @EolicCat @Repsol @enelgreenpower PERÒ SI ÉS UN PAPER","{}"
328,"2021-10-25T09:47:44.000Z","@escabellat @elllaurado @kimgreenworld @saladiesergi @TeresaJorda @EolicCat @Repsol @enelgreenpower També et diré que panel efficiency està al 20% per noves instal·lacions, però s'han deixat eficiència de la conversió, a part de males orientacions i obstruccions.","{}"
329,"2021-10-25T09:46:27.000Z","@escabellat @kimgreenworld @saladiesergi @TeresaJorda @EolicCat @Repsol @enelgreenpower Dóna a un pati de llums.","{}"
330,"2021-10-25T09:36:44.000Z","@elllaurado @Cul_dOlla @kimgreenworld @saladiesergi @TeresaJorda @EolicCat @Repsol @enelgreenpower xDDDDD","{}"
331,"2021-10-25T09:36:17.000Z","@escabellat @Cul_dOlla @kimgreenworld @saladiesergi @TeresaJorda @EolicCat @Repsol @enelgreenpower Quan es diu que el PAPER ho aguanta tot, es refereixen a això?","{}"
332,"2021-10-25T09:35:42.000Z","💥Mañana son las jornadas gratuitas ITH Hotel Energy Meetings 2021!
🗓️26 de octubre de 9:30h a 14:30
📍Hotel Fuerte Marbella, Marbella

Apúntate➡️ https://t.co/hzPwOuF1ea

@BoschHomeEs
@Daikin_es
@Cajamar
@italsansl
@remica_es
@Repsol
@RobotbasOficial
@SignifyEspana
#ithenergy https://t.co/RlP5bh82Cl","{}"
333,"2021-10-25T09:29:43.000Z","@Mateu9Jordi @kimgreenworld @saladiesergi @TeresaJorda @EolicCat @Repsol @enelgreenpower Tens xemeneia?","{}"
334,"2021-10-25T09:29:09.000Z","@Cul_dOlla @elllaurado @kimgreenworld @saladiesergi @TeresaJorda @EolicCat @Repsol @enelgreenpower PERÒ SI ÉS UN PAPER","{}"
335,"2021-10-25T09:28:17.000Z","@escabellat @elllaurado @kimgreenworld @saladiesergi @TeresaJorda @EolicCat @Repsol @enelgreenpower Bueh, cota superior inabastable que en general serà menys de la meitat. https://t.co/JDmEKhvkpQ","{}"
336,"2021-10-25T09:17:51.000Z","@escabellat @kimgreenworld @saladiesergi @TeresaJorda @EolicCat @Repsol @enelgreenpower Hi ha el 100% de la superfície de les cobertes disponible i adequada per a posar-hi panells? És una pregunta important, ja que la resposta determina si el resultat de l'estudi és aplicable o no.","{}"
337,"2021-10-25T09:11:09.000Z","@Cul_dOlla @elllaurado @kimgreenworld @saladiesergi @TeresaJorda @EolicCat @Repsol @enelgreenpower ""The results presented in this
study have considered a 100% rooftop availability ""","{}"
338,"2021-10-25T09:10:49.000Z","@kimgreenworld @saladiesergi @TeresaJorda @EolicCat @Repsol @enelgreenpower ""The results presented in this
study have considered a 100% rooftop availability ""","{}"
339,"2021-10-25T09:10:30.000Z","El Programa #LíderesPeruanas 2021 está dedicado a ""Mujeres y Liderazgo"" https://t.co/FCig7Kx3bJ

Participan @repsol @InstCervantes @casamerica @Congreso_Es @ACCIONA_ORG @JFernandezTrigo @MAECgob @Telefonica @deportegob @enriqueoj3600 @camarascomercio https://t.co/v3ujnRTFaY","{'code': 'ProductsServices', 'polarity': 'NONE'}"
340,"2021-10-25T09:08:20.000Z","RT @raiteorienta: Ofertas de #empleo @Repsol reabre su #BolsaDeTrabajo de vendedor/a - expendedor/a para sus Estaciones de Servicio en #And…","{}"
341,"2021-10-25T09:03:25.000Z","RT @AndreuEscriva: CON DOS COJONES @Repsol https://t.co/uUZlnoEBto","{}"
342,"2021-10-25T08:58:42.000Z","@AndreuEscriva @Repsol MICROMACHISMO

DOS PUNTOS MENOS DE ALIADE","{}"
343,"2021-10-25T08:55:48.000Z","RT @AndreuEscriva: CON DOS COJONES @Repsol https://t.co/uUZlnoEBto","{}"
344,"2021-10-25T08:55:29.000Z","@Cul_dOlla @kimgreenworld @saladiesergi @TeresaJorda @EolicCat @Repsol @enelgreenpower Celebraria estar equivocat.","{}"
345,"2021-10-25T08:52:45.000Z","@elllaurado @kimgreenworld @saladiesergi @TeresaJorda @EolicCat @Repsol @enelgreenpower No.
Serveix de molt, perquè els càlculs que s'hi fan són importants són per saber la superfície disponible efectiva per PV.
Altra cosa és que es faci una interpretació interessada dels resultats.","{}"
346,"2021-10-25T08:50:06.000Z","@AndreuEscriva @Repsol Ciertamente define muy bien de lo que hablan cuando dicen reforestar 😬","{}"
347,"2021-10-25T08:46:24.000Z","@Cul_dOlla @kimgreenworld @saladiesergi @TeresaJorda @EolicCat @Repsol @enelgreenpower Ah, doncs llavors aquest estudi no serveix de gaire.","{}"
348,"2021-10-25T08:44:15.000Z","@elllaurado @kimgreenworld @saladiesergi @TeresaJorda @EolicCat @Repsol @enelgreenpower El truc és que el consum no domèstic està molt poc electrificat en general. A Europa és el lloc que més.","{}"
349,"2021-10-25T08:41:28.000Z","@Cul_dOlla @kimgreenworld @saladiesergi @TeresaJorda @EolicCat @Repsol @enelgreenpower Incloent el consum no domèstic? Amb les tecnologies disponibles ara mateix, m'estranya molt.","{}"
350,"2021-10-25T08:39:39.000Z","@elllaurado @kimgreenworld @saladiesergi @TeresaJorda @EolicCat @Repsol @enelgreenpower Tema a part és que l'electrificació de sectors de l'economia dispari la demanda d'energia elèctrica arreu.","{}"
351,"2021-10-25T08:38:54.000Z","@elllaurado @kimgreenworld @saladiesergi @TeresaJorda @EolicCat @Repsol @enelgreenpower A Europa, amb la majoria de població en ciutats i economia més electrificada, difícilment.
El que diu el Nat. Comms. és que especialment a l'Àsia i Amèrica del Nord (amb menors demandes elèctriques i molta població rural) hi ha suficient superfícies disponibles en terrats.","{}"
352,"2021-10-25T08:32:24.000Z","@Cul_dOlla @kimgreenworld @saladiesergi @TeresaJorda @EolicCat @Repsol @enelgreenpower Ja ho miraré. Vol dir que només amb els terrats es pot generar l'electricitat que gastem? Inclou l'electricitat que gasta la indústria?","{}"
353,"2021-10-25T08:24:19.000Z","@elllaurado @kimgreenworld @saladiesergi @TeresaJorda @EolicCat @Repsol @enelgreenpower Ho és, perquè el que fa és calcular superfícies disponibles, que sí que hi són i està a Nat. Comms.
El problema és de qui el cita, que no ha vist que el que li fa die implica importar electricitat de l'Àsia i l'N. Amèrica fins a Europa i l'Àfrica.","{}"
354,"2021-10-25T08:19:04.000Z","RT @greenpeace_esp: El negocio de @Repsol son los combustibles fósiles, sin embargo, su publicidad pone el foco en las energías renovables…","{'code': 'Citizenship', 'polarity': 'P'}"
355,"2021-10-25T08:17:23.000Z","@Repsol Es muy fácil: solo tienen que ver el nombre de la carta, y verán que tienen ustedes la dirección del suministro de gas, pero siguen utilizando la dirección fiscal que cambió hace más de 10 años.","{}"
356,"2021-10-25T07:56:41.000Z","🆕Welcome to @Repsol, another Big Corporation that submitted the Corporate Challenge ""Production of Bio-Butadiene from Ethanol"".

➡️They are looking for an SME/Startup to develop a cost-competitive Bio-Ethanol-to-bio-BD technology to reduce CO2 footprint: https://t.co/BHG5jlmNLr https://t.co/4vDx8BA7RN","{}"
357,"2021-10-25T07:53:42.000Z","@kimgreenworld @saladiesergi @TeresaJorda @EolicCat @Repsol @enelgreenpower A l'article que citen no hi ha gaires números sobre la capacitat de producció d'electricitat dels panells, no sobre la superfície total de sostres que consideren, ni sobre la quantitat d'energia eléctrica que cal al món.

Segur que aquest article és de fiar? A mi no m'ho sembla.","{}"
358,"2021-10-25T07:53:33.000Z","No es suficiente la #transparencia de las asambleas. Lo crucial es no colaborar con @Repsol #AsambleaClimaEsp.
Por qué os asesora la experta de la Fundación Repsol  @asunstclair de @BSC_CNS  @Repsol?. La nueva sede en #Barcelona se llama #BNSREPSOL Es un #Fraude a la ciudadanía https://t.co/FNJUWMMFUb","{'code': 'Leadership', 'polarity': 'NONE'}"
359,"2021-10-25T07:48:22.000Z","#Acc2021Esp #AsambleaClimaEsp ¿por qué colaborais con la Fundación de la contaminante @Repsol?
¿Experta independiente Ministra @mitmagob, @asunstclair de @BSC_CNS  La nueva sede en #Barcelona se llama #BNSREPSOL Es un #Fraude a la ciudadanía #COP26 https://t.co/x3ns4IlkMy","{}"
360,"2021-10-25T07:46:06.000Z","¿Por que colaboráis con @Repsol?
¿Experta independiente Ministra @mitmagob, @asunstclair de @BSC_CNS siendo la Fundación de la #contaminante @Repsol una de sus colaboradoras?. La nueva sede en #Barcelona se llama #BNSREPSOL Es un #Fraude a la ciudadanía #AsambleaclimaEsp #COP26 https://t.co/DKOYfb2Nvu","{}"
361,"2021-10-25T07:45:10.000Z","¿Por que colaborais con @Repsol?
¿Experta independiente Ministra @mitmagob, @asunstclair de @BSC_CNS siendo la Fundación de la #contaminante @Repsol una de sus colaboradoras?. La nueva sede en #Barcelona se llama #BNSREPSOL Es un #Fraude a la ciudadanía #AsambleaclimaEsp https://t.co/CprOkuon68","{}"
362,"2021-10-25T07:44:12.000Z","RT @AndreuEscriva: CON DOS COJONES @Repsol https://t.co/uUZlnoEBto","{}"
363,"2021-10-25T07:43:51.000Z","Expert@s q colaboran: Fundación @Repsol 
¿Experta independiente Ministra @mitmagob, @asunstclair de @BSC_CNS siendo la Fundación de la #contaminante @Repsol una de sus colaboradoras?. La nueva sede en #Barcelona se llama #BNSREPSOL Es un #Fraude a la ciudadanía #AsambleaclimaEsp https://t.co/IjoEoKXqvh","{'code': 'Leadership', 'polarity': 'NONE'}"
364,"2021-10-25T07:43:23.000Z","Expert@s q colaboran: Fundación @Repsol 
¿Experta independiente Ministra @mitmagob, @asunstclair de @BSC_CNS siendo la Fundación de la #contaminante @Repsol una de sus colaboradoras?. La nueva sede en #Barcelona se llama #BNSREPSOL Es un #Fraude a la ciudadanía #AsambleaclimaEsp https://t.co/KT7nIZqMHu","{'code': 'Leadership', 'polarity': 'NONE'}"
365,"2021-10-25T07:42:32.000Z",".@Repsol ya ha anunciado la construcción en Cartagena de la primera planta de fabricación de biocombustibles, a partir de hidrógeno y materia prima reciclada. @AOP_es @Delkete
https://t.co/RPWSo8wosN","{'code': 'Governance', 'polarity': 'P'}"
366,"2021-10-25T07:42:23.000Z","Mirad con qué expert@s colaboran: la Fundación @Repsol 
¿Experta independiente Ministra @mitmagob, @asunstclair de @BSC_CNS siendo la Fundación de la #contaminante @Repsol una de sus colaboradoras?. La nueva sede en #Barcelona se llama #BNSREPSOL Es un #Fraude a la ciudadanía https://t.co/u1RhJvZRpH","{'code': 'Leadership', 'polarity': 'NONE'}"
367,"2021-10-25T07:41:35.000Z","Mirad con qué expert@s colaboran: la Fundación @Repsol 
¿Experta independiente Ministra @mitmagob, @asunstclair de @BSC_CNS siendo la Fundación de la #contaminante @Repsol una de sus colaboradoras?. La nueva sede en #Barcelona se llama #BNSREPSOL Es un #Fraude a la ciudadanía https://t.co/QD8dkd0FAJ","{'code': 'Leadership', 'polarity': 'NONE'}"
368,"2021-10-25T07:39:55.000Z","RT @UniversidadxC: @climate_reality @asambleaclimaes Lo vais a tener un poco difícil. Mirad con qué expertos colaboran: la Fundación @Repso…","{'code': 'Leadership', 'polarity': 'NONE'}"
369,"2021-10-25T07:39:43.000Z","RT @UniversidadxC: @b_escriva @asambleaclimaes @mitecogob Pues no mucho. Mira a quien tienen de experta en #CambioClimatico : una 'experta…","{'code': 'Leadership', 'polarity': 'NONE'}"
370,"2021-10-25T07:39:32.000Z","Esta Asamblea ciudadana por el cambio climático es #greenwashing dirigido desde el ministerio @mitecogob de empresas contaminantes como @repsol. Hasta comparten expert@s. Es un #fraude a la #accionclimatica ciudadana https://t.co/QD8dkd0FAJ","{'code': 'Citizenship', 'polarity': 'N+'}"
371,"2021-10-25T07:38:00.000Z","RT @UniversidadxC: Experta independiente Ministra @mitmagob, @asunstclair de @BSC_CNS siendo la Fundación de la empresa #contaminante @Reps…","{'code': 'Citizenship', 'polarity': 'NONE'}"
372,"2021-10-25T07:36:57.000Z","RT @UniversidadxC: @b_escriva @asambleaclimaes @mitecogob @BSC_CNS @Repsol Esta Asamblea ciudadana por el cambio climático es #greenwashing…","{'code': 'Citizenship', 'polarity': 'NONE'}"
373,"2021-10-25T07:35:57.000Z","RT @UniversidadxC: @davidferdur @mitmagob @asunstclair @BSC_CNS @Repsol Qué pena por la ocasión perdida de constituir una asamblea ciudadan…","{'code': 'Performance', 'polarity': 'P'}"
374,"2021-10-25T07:35:52.000Z","RT @UniversidadxC: Esta Asamblea ciudadana por el cambio climático es #greenwashing dirigido desde el ministerio @mitecogob de empresas con…","{'code': 'Citizenship', 'polarity': 'NONE'}"
375,"2021-10-25T07:35:17.000Z","@GatoBlancoRubio @Repsol @el_pais Ahora q suba el brent es culpa de Repsol.
Pero el 60% impuestos q pagas de impuestos de eso no dices ni pío.","{}"
376,"2021-10-25T07:00:06.000Z","RT @soziableES: Seis grandes #empresas (@Repsol, @gestamp_es, 
@NavantiaOficial, Técnicas Reunidas, @Telefonica y @MicrosoftES) crean el pr…","{}"
377,"2021-10-25T07:00:01.000Z","Seis grandes #empresas (@Repsol, @gestamp_es, 
@NavantiaOficial, Técnicas Reunidas, @Telefonica y @MicrosoftES) crean el primer consorcio de inteligencia artificial #iA de la #industria en #España: IndesIA 💻

Toda la información en @soziableES 👉 https://t.co/991SgzbGdX https://t.co/S3lfAhzv1x","{'code': 'Performance', 'polarity': 'P'}"
378,"2021-10-25T06:41:36.000Z","RT @kimgreenworld: @saladiesergi Gràcies Sergi. 
@TeresaJorda @EolicCat @Repsol
@enelgreenpower i tots els què voleu fer o voleu permetre q…","{}"
379,"2021-10-25T06:37:56.000Z","RT @UniCienciaSomos: Estará de acuerdo, profesor, que su Universidad @urjc y su rector @javierramosl eliminen su Acuerdo con @Repsol firmad…","{}"
380,"2021-10-25T06:37:12.000Z","@MyWaylet Caida general de todo la red de pago de #Solred de @Repsol y la perdida de puntos de la @travelclub_es y tarjeta @elcorteingles ,la globalización y reagrupación de servicios de las #app lleva este problema. #new #caidadered #ios #android #waylet","{'code': 'ProductsServices', 'polarity': 'N'}"
381,"2021-10-25T06:24:39.000Z","Ofertas de #empleo @Repsol reabre su #BolsaDeTrabajo de vendedor/a - expendedor/a para sus Estaciones de Servicio en #Andalucía 

#RAITeOrienta #empleo https://t.co/U1uyAqSDUo","{}"
382,"2021-10-25T06:24:01.000Z","RT @UniCienciaSomos: Estará de acuerdo, profesor, que su Universidad @urjc y su rector @javierramosl eliminen su Acuerdo con @Repsol firmad…","{}"
383,"2021-10-25T06:23:56.000Z","RT @UniCienciaSomos: Estará de acuerdo, profesor, que su Universidad @urjc y su rector @javierramosl eliminen su Acuerdo con @Repsol firmad…","{}"
384,"2021-10-25T06:11:02.000Z","RT @AGonzaloAizpiri: ¡Impresionante actuación de los pilotos @Repsol ! ¡Enhorabuena Marc, Pol y#RepsolHondaTeam !
👏👏👏💪💪💪","{'code': 'Performance', 'polarity': 'P+'}"
385,"2021-10-25T06:08:35.000Z","No es solamente vergonzoso que @Repsol tenga la poca vergüenza y el cinismo de anunciar esto. 

Es que debería ser ilegal que lo hagan. Y los periódicos (y cualquier otra revista o medio) deberían negarse a vender sus espacios publicitarios para tales campañas de #greenwashing. https://t.co/Eek2Hs1ffD","{}"
386,"2021-10-25T05:43:53.000Z","RT @RebelionxClima: El viernes pasado varias compañeras declararon en los juzgados de Móstoles por la acción del 21 de junio. Todavía queda…","{}"
