"","X","Fecha","Texto","code","index","Polaridad"
"3222",22,"2021-12-19T20:02:33.000Z","@oilcata @andrheus @10Mistral @Repsol @MaviZingoni És la torxa nova de Dow Chemical i cremarà fins que aconsegueixin arrencar la planta. Produeix menys fum el que comporta que la flama sigui més brillant. La llum es espectacular i el soroll també.","{'code': 'ProductsServices', 'polarity': 'NONE'}",NA,"3"
"3223",23,"2021-12-19T20:02:16.000Z","@andrheus @10Mistral @Repsol Vaig nèixer a La Masó. Havia anat amb bicileta de petit, vora del que aleshores eren bancals d'avellaners...

Un company d'institut explicava com els bulldocers arrencàven els arbres...","{}",NA,""
"3224",24,"2021-12-19T20:00:15.000Z","@JoanOliveM @10Mistral @Repsol Sí. Filmat des de Valls","{'code': 'ProductsServices', 'polarity': 'NONE'}",NA,"3"
"3225",25,"2021-12-19T19:55:05.000Z","@coyuBet2 @emergenciescat @govern @Dipta_cat @ajconstanti @Repsol @DowIberica Vapor d’aigua?","{}",NA,""
"3226",26,"2021-12-19T19:51:13.000Z","@Jurunya @emergenciescat @govern @Dipta_cat @ajconstanti @Repsol o @DowIberica ? Alguna cagada post parada?","{}",NA,""
"3227",27,"2021-12-19T19:37:27.000Z","@Repsol Block por promocionado","{}",NA,""
"3228",28,"2021-12-19T19:23:24.000Z","@martigasull @Repsol @perearagones Tothom calla!!, i ningú mou fitxa,començant per l'alcaldia, i acabant al govern.... vergonyos!!","{}",NA,""
"3229",29,"2021-12-19T19:19:02.000Z","RT @Jurunya: M’he fotut un ensurt considerable, gent de @Repsol 
Deu ser per la nostra seguretat, oi?
@aeqtonline https://t.co/y7ojeJkoeG","{'code': 'Governance', 'polarity': 'N'}",NA,"2"
"3230",30,"2021-12-19T19:18:22.000Z","@LaVanguardia @Repsol Paarrrfaaavaaartt","{}",NA,""
"3231",31,"2021-12-19T19:08:52.000Z","RT @Jurunya: M’he fotut un ensurt considerable, gent de @Repsol 
Deu ser per la nostra seguretat, oi?
@aeqtonline https://t.co/y7ojeJkoeG","{'code': 'Governance', 'polarity': 'N'}",NA,"2"
"3232",32,"2021-12-19T18:58:43.000Z","RT @UniversidadxC: @TafallaMarta @UniBarcelona @Repsol @UABBarcelona Disculpas
 Aún así estaras de acuerdo en eliminar todas las catedras d…","{}",NA,""
"3233",33,"2021-12-19T18:57:57.000Z","RT @UniversidadxC: En  #Universidadespúblicas @CrueUniversidad @UniversidadGob @subirats9 #formación en #decrecimiento, postulado básico de…","{}",NA,""
"3234",34,"2021-12-19T18:46:42.000Z","La vostra tia Rita, es comprarà un cotxe elèctric.
@aeqtonline @Repsol @Dipta_cat @govern @ajconstanti @mediambientcat @emergenciescat https://t.co/Bo73PruJvY","{}",NA,""
"3235",35,"2021-12-19T18:39:29.000Z","@andrheus @10Mistral A veure, les llums no signifiquen emissions de Co2.
De fet @Repsol , capturant el Co2 (que ho fa!) produeix Gas de Sintesis. 
Ara, estan invertint en Fotoelectrocatálisis  (@MaviZingoni ) panells solars + H2O , capaços de produir H2 verd.
No siguem destructors.","{}",NA,""
"3236",36,"2021-12-19T18:35:29.000Z","@MyWaylet @pavellons @Repsol @GuiaRepsol @HuaweiMobileESP 🦵🏼👉🏼🐷🔪🍅➕🍞🔥 (Jamon con tomate en pan tostado) como mi mujer no tiene Tweeter, con @piturretemartin #LivingLaVidaWaylet","{}",NA,""
"3237",37,"2021-12-19T18:24:26.000Z","¿Y qué hacemos en México aún con la @CFEmx, pudiendo tener aquí las finísimas empresas de @Endesa, @iberdrola, @Repsol, @Naturgy y #EDP cómo en España? Así no, Anlo. Jornada: Ante la imposibilidad de pagarla, españoles deciden apagar la luz https://t.co/8BvvkhM0ph","{'code': 'Governance', 'polarity': 'P+'}",NA,""
"3238",38,"2021-12-19T18:22:20.000Z","@andrheus @10Mistral Tarragona (La Pobla de Maffumet)/@Repsol oi???","{'code': 'ProductsServices', 'polarity': 'NONE'}",NA,"3"
"3239",39,"2021-12-19T18:07:41.000Z","@MyWaylet @pavellons @Repsol @GuiaRepsol @HuaweiMobileESP Mi plato favorito después de una buena  🥘, 🍻,🍰 con el gran @sergymoral10 . (Paella, cerveza y tarta de manzana) #LivingLaVidaWaylet","{}",NA,""
"3240",40,"2021-12-19T18:05:58.000Z","RT @Alianzafpdual: Para el último #ForoAFPDual, volvimos a contar con @slorenzom, que nos mostró cómo implementan la #FPDual en @Repsol des…","{}",NA,""
"3241",41,"2021-12-19T18:00:00.000Z","Qué son los valles de hidrógeno y por qué harán de España una potencia en energías renovables.

https://t.co/6PFkclVFID
Con @Repsol","{}",NA,""
"3242",42,"2021-12-19T17:38:59.000Z","@javierhurtado_ @InverMillennial @Repsol @selectra_es Yo también. Tarifa precio fijo largo plazo, sin permanencia. Llevo desde septiembre. https://t.co/dmsW5dUYMS","{}",NA,""
"3243",43,"2021-12-19T17:38:35.000Z","Prou impunitat amb @Repsol president @perearagones . Estem cansats de conviure amb això! 72 hores sense parar fins quan més ha de durar? https://t.co/2EChBmxnWH","{}",NA,""
"3244",44,"2021-12-19T17:11:26.000Z","RT @UniversidadxC: En  #Universidadespúblicas @CrueUniversidad @UniversidadGob @subirats9 #formación en #decrecimiento, postulado básico de…","{}",NA,""
"3245",45,"2021-12-19T16:52:59.000Z","@MyWaylet @pavellons @Repsol @GuiaRepsol @HuaweiMobileESP #LivingLaVidaWaylet @Aritz4896 🍝 Pasta","{}",NA,""
"3246",46,"2021-12-19T16:42:15.000Z","M’he fotut un ensurt considerable, gent de @Repsol 
Deu ser per la nostra seguretat, oi?
@aeqtonline https://t.co/y7ojeJkoeG","{'code': 'Governance', 'polarity': 'N'}",NA,"2"
"3247",47,"2021-12-19T16:15:49.000Z","@Repsol NFTs and play to earn project are coming 🚀 🔥@chihua_inu

1 BNB = 3 240 000 000 $CHI
AMA ✅
Audit is coming ✅
KYC ✅
100% liquidity lock 365 days ✅
#BSC #PlayToEarn #IDO #privatesale #presale #launchpad 

Telegram : https://t.co/WA92aIcWoV
Website : https://t.co/Ceh4svmkTu","{}",NA,""
"3248",48,"2021-12-19T14:27:17.000Z","RT @cartaginense51: ¿Cuantas mentiras podemos llegar a tolerar los ciudadanos mientras nuestro dinero, el de todos se pierde para siempre?…","{'code': 'Citizenship', 'polarity': 'N'}",NA,"2"
"3249",49,"2021-12-19T14:25:55.000Z","RT @Jfdezgo90: @RubenSanchezTW Buscas atraco y aparecen los presidentes de @iberdrola @Naturgy @Endesa y @repsol #LasElectricasRoban","{'code': 'Governance', 'polarity': 'N+'}",NA,""
"3250",50,"2021-12-19T14:22:50.000Z","RT @UniversidadxC: @reverdeconcausa @ElSaltoDiario En las #Universidadespúblicas @CrueUniversidad @UniversidadGob @subirats9 #formación en…","{}",NA,""
"3251",51,"2021-12-19T14:22:42.000Z","RT @UniversidadxC: @reverdeconcausa @ElSaltoDiario En las #Universidadespúblicas @CrueUniversidad @UniversidadGob @subirats9 #formación en…","{}",NA,""
"3252",52,"2021-12-19T14:22:38.000Z","RT @UniversidadxC: @reverdeconcausa @ElSaltoDiario En las #Universidadespúblicas @CrueUniversidad @UniversidadGob @subirats9 #formación en…","{}",NA,""
"3253",53,"2021-12-19T14:09:14.000Z","@RubenSanchezTW Buscas atraco y aparecen los presidentes de @iberdrola @Naturgy @Endesa y @repsol #LasElectricasRoban","{'code': 'Governance', 'polarity': 'N+'}",NA,""
"3254",54,"2021-12-19T13:40:44.000Z","Lo que importa es el negocio: Alza histórica en el precio de la luz en #España / ⁦@iberdrolamex⁩ ⁦@Repsol⁩ ⁦@Naturgy⁩ #ReformaEnergéticaVa #México  https://t.co/SKSPfPiZPH","{}",NA,""
"3255",55,"2021-12-19T13:37:22.000Z","@TafallaMarta @UniBarcelona @Repsol @UABBarcelona Disculpas
 Aún así estaras de acuerdo en eliminar todas las catedras de empresas contaminantes en cualquier universidad, siendo PDI ecofeminista","{'code': 'Citizenship', 'polarity': 'N+'}",NA,""
"3256",56,"2021-12-19T13:34:19.000Z","@UniversidadxC @UniBarcelona @Repsol Trabajo en la @UABBarcelona","{}",NA,""
"3257",57,"2021-12-19T13:26:12.000Z","@subirats9
El objetivo es tratar de dar pasos con un proyecto demostrativo o varios en diferentes ambientes. NO vender humo ni vivir de eso. No queremos lavarle la imagen a @Repsol ni a #BP plantando 4 árboles ni firmar convenios con @repsol o #BP para '#formación en renovables' https://t.co/LPLd3uCSU6","{'code': 'Citizenship', 'polarity': 'NONE'}",NA,"3"
"3258",58,"2021-12-19T13:25:54.000Z","RT @LaJornada: Alza histórica en el precio de la luz en #España

Especulación de mayoristas.
@iberdrola y @Repsol tienen en vilo a 18 millo…","{}",NA,""
"3259",59,"2021-12-19T13:11:46.000Z","RT @CorunaP: Camino de fondear en la ría de Ares con el Histria Dioni @PuertoACoruna @Repsol https://t.co/GMnfYw6yu4","{}",NA,""
"3260",60,"2021-12-19T13:08:54.000Z","@TafallaMarta en tu universidad @UniBarcelona
hay una cátedra de la empresa contaminante @repsol. Hay que eliminarla https://t.co/MfzVbqg0Qs","{'code': 'Citizenship', 'polarity': 'NONE'}",NA,"3"
"3261",61,"2021-12-19T13:06:56.000Z","https://t.co/KWVMZ7ebno
Hay más cátedras de @repsol como la de Universidad de Barcelona @UniBarcelona director Mariano Marzo Capio. Lo venden como 'eficiencia energética' 'formación en renovables habiendo en España al menos 400 empresas de renovables sin negocios de #energíaFósil https://t.co/xK5ZWsa5Gd","{}",NA,""
"3262",62,"2021-12-19T13:03:19.000Z","@enagas Enhorabuena a los 3️⃣5️⃣ valientes deportistas y también a @enagas, socio de @repsol en algún proyecto de #hidrógenorenovable #TransicionEnergetica","{}",NA,""
"3263",63,"2021-12-19T13:00:15.000Z","RT @bocazar2: @javyvy @Repsol @urjcsomos @UniCienciaSomos La sombra negra que da el ciprés es alargada ...","{}",NA,""
"3264",64,"2021-12-19T13:00:11.000Z","RT @javyvy: Es indecente que a la mayor contaminante del país @Repsol se le permita entrar a ""formar"" sobre emergencia climática y ODS a un…","{}",NA,""
"3265",65,"2021-12-19T12:58:48.000Z","RT @UniversidadxC: @reverdeconcausa @ElSaltoDiario En las #Universidadespúblicas @CrueUniversidad @UniversidadGob @subirats9 #formación en…","{}",NA,""
"3266",66,"2021-12-19T12:57:09.000Z","En  #Universidadespúblicas @CrueUniversidad @UniversidadGob @subirats9 #formación en #decrecimiento, postulado básico de #sostenibilidad y de  @Agenda2030Gob
#ODS #CambioClimático 
Eliminar el #academicgreenwashing, con
venios y cátedras de empresas contaminantes como @repsol https://t.co/1ZeOwU7AR7","{'code': 'Citizenship', 'polarity': 'NEU'}",NA,"2"
"3267",67,"2021-12-19T12:56:08.000Z","@reverdeconcausa @ElSaltoDiario En las #Universidadespúblicas @CrueUniversidad @UniversidadGob @subirats9 #formación en #decrecimiento, postulado básico de #sostenibilidad y de  @Agenda2030Gob
#ODS #CambioClimático 
Eliminar el #academicgreenwashing, con
venios y cátedras de empresas contaminantes como @repsol https://t.co/sKfiM6CuTK","{'code': 'Citizenship', 'polarity': 'NEU'}",NA,"2"
"3268",68,"2021-12-19T12:11:39.000Z","@MyWaylet @pavellons @Repsol @GuiaRepsol @HuaweiMobileESP #LivingLaVidaWaylet @ainnnnhoA","{}",NA,""
"3269",69,"2021-12-19T12:09:14.000Z","@MyWaylet @pavellons @Repsol @GuiaRepsol @HuaweiMobileESP 🥘#paella☺️","{}",NA,""
"3270",70,"2021-12-19T11:26:07.000Z","@AdriaPinol @energiacat @perearagones @mediambientcat @CelNet_Francoli @Dipta_cat @BuenaQuimica @VolAmbiental @gepecedc @govern @TeresaJorda @Repsol @DowNewsroom 3% d'alumnat i professorat motivat......Intentant arribar al 5% i objectiu 2030....10%. 
Polítiques del govern/ajuntaments en matèria educativa socioambiental........ 0%
 (Molt bona feina feta per @Repsol i @DowNewsroom and @aeqtonline ......$$$)","{}",NA,""
"3271",71,"2021-12-19T11:13:45.000Z","@AdriaPinol @energiacat @perearagones @mediambientcat @CelNet_Francoli @Dipta_cat @BuenaQuimica @VolAmbiental @gepecedc @govern @TeresaJorda @Repsol @DowNewsroom Impossible. No hi ha collons. A més encara que reduïm el consum de petroli pensa que aquesta tropa treballen per els del Golf Pèrsic.......aquests si que són perillosos
Cremen aquí i envien cap allà!!!!! Molts $$$ en joc.","{}",NA,""
"3272",72,"2021-12-19T11:09:28.000Z","@Arleccino1 @energiacat @perearagones @mediambientcat @CelNet_Francoli @Dipta_cat @BuenaQuimica @VolAmbiental @gepecedc @govern @TeresaJorda @Repsol @DowNewsroom O… quan la gent del camp de Tarragona començarà una GRAN REVOLTA contra aquesta INJUSTÍCIA??","{}",NA,""
"3273",73,"2021-12-19T11:03:30.000Z","@MyWaylet @pavellons @Repsol @GuiaRepsol @HuaweiMobileESP Callinos con patatines 😋😋 y sidrina🥳 #Paulaalvarez","{}",NA,""
"3274",74,"2021-12-19T11:00:40.000Z","@MyWaylet @pavellons @Repsol @GuiaRepsol @HuaweiMobileESP Alicia","{}",NA,""
"3275",75,"2021-12-19T10:57:34.000Z","🥰 “Cuando sumamos nuestras energías ocurren cosas maravillosas”

👏🏻 Fantástico anuncio de @Repsol rodado en nuestra #AlcaládeHenares. La vista final de la Plaza Cervantes es de postal 😍🎄

#AlcaláEnamora♥️

🎥 https://t.co/0mbxB9A9JK","{}",NA,""
"3276",76,"2021-12-19T10:37:23.000Z","@AdriaPinol @energiacat @perearagones @mediambientcat @CelNet_Francoli @Dipta_cat @BuenaQuimica @VolAmbiental @gepecedc @govern @TeresaJorda LA pregunta es Que estem disposats a fer per tancar @Repsol @DowNewsroom ..................","{}",NA,""
"3277",77,"2021-12-19T10:21:56.000Z","RT @lajornadaonline: Alza histórica en el precio de la luz en #España

Especulación de mayoristas.
@iberdrola y @Repsol tienen en vilo a 18…","{}",NA,""
"3278",78,"2021-12-19T09:46:29.000Z","@maquetasLego_DB @LEGO_Group @Cepsa_ES @Repsol @Bankia Buenos días, es preciosa, como se puede conseguir y cuánto cuesta??","{}",NA,""
"3279",79,"2021-12-19T09:30:32.000Z","RT @javyvy: Es indecente que a la mayor contaminante del país @Repsol se le permita entrar a ""formar"" sobre emergencia climática y ODS a un…","{}",NA,""
"3280",80,"2021-12-19T09:30:30.000Z","RT @javyvy: Es indecente que a la mayor contaminante del país @Repsol se le permita entrar a ""formar"" sobre emergencia climática y ODS a un…","{}",NA,""
"3281",81,"2021-12-19T09:30:26.000Z","RT @javyvy: Es indecente que a la mayor contaminante del país @Repsol se le permita entrar a ""formar"" sobre emergencia climática y ODS a un…","{}",NA,""
"3282",82,"2021-12-19T09:30:21.000Z","RT @javyvy: Es indecente que a la mayor contaminante del país @Repsol se le permita entrar a ""formar"" sobre emergencia climática y ODS a un…","{}",NA,""
"3283",83,"2021-12-19T09:15:07.000Z","RT @eCdPersonas: Primera persona del singular y autocomplacencia: conceptos a desterrar por los buenos líderes. Conoce la entrevista comple…","{'code': 'Leadership', 'polarity': 'P'}",NA,"4"
"3284",84,"2021-12-19T09:12:30.000Z","RT @eCdPersonas: Antonio Brufau comparte con @MartaMachicot su visión sobre #trabajohíbrido, #transformación, modelo de #liderazgo y otras…","{'code': 'Innovation', 'polarity': 'P'}",NA,"4"
"3285",85,"2021-12-19T08:35:39.000Z","@Repsol estudia incorporar la #geotermia a la generación eléctrica canaria #Aguimes #Agüimes https://t.co/cfScoUHLkf https://t.co/YhhBxf5Rs2","{}",NA,""
"3286",86,"2021-12-19T08:24:19.000Z","@MyWaylet @pavellons @Repsol @GuiaRepsol @HuaweiMobileESP 🧀🍝 (pasta con queso) @odioquemeodies","{'code': 'ProductsServices', 'polarity': 'NONE'}",NA,"3"
"3287",87,"2021-12-19T08:23:59.000Z","#QuéPasóEn2021
Día 1⃣9⃣ @Repsol se alía con una filial de #CoxOil para impulsar proyectos CCUS en 🇺🇸
#CCUS Tecnologías para reducir el CO2 de la atmósfera: capturarlo, almacenarlo de forma segura y darle nuevo uso #economíacircular
¿En qué consiste?  https://t.co/NAUNDiu4vt https://t.co/VhCf5xL4A2","{'code': 'Governance', 'polarity': 'P'}",NA,"4"
"3288",88,"2021-12-19T08:20:06.000Z","RT @lajornadaonline: Alza histórica en el precio de la luz en #España

Especulación de mayoristas.
@iberdrola y @Repsol tienen en vilo a 18…","{}",NA,""
"3289",89,"2021-12-19T08:08:42.000Z","@nisiasi @lajornadaonline @iberdrola @Repsol iberdrola opera tambien en mexico","{}",NA,""
"3290",90,"2021-12-19T07:01:54.000Z","RT @UniversidadxC: @FernandoVallada Fernando, da el paso y niegate a seguir haciendo #marketingverde de @repsol en medios y en ñ @urjc, com…","{}",NA,""
"3291",91,"2021-12-19T06:05:16.000Z","RT @LaJornada: Alza histórica en el precio de la luz en #España

Especulación de mayoristas.
@iberdrola y @Repsol tienen en vilo a 18 millo…","{}",NA,""
"3292",92,"2021-12-19T05:40:44.000Z","RT @lajornadaonline: Alza histórica en el precio de la luz en #España

Especulación de mayoristas.
@iberdrola y @Repsol tienen en vilo a 18…","{}",NA,""
"3293",93,"2021-12-19T04:59:17.000Z","RT @LaJornada: Alza histórica en el precio de la luz en #España

Especulación de mayoristas.
@iberdrola y @Repsol tienen en vilo a 18 millo…","{}",NA,""
"3294",94,"2021-12-19T03:59:59.000Z","RT @LaJornada: Alza histórica en el precio de la luz en #España

Especulación de mayoristas.
@iberdrola y @Repsol tienen en vilo a 18 millo…","{}",NA,""
"3295",95,"2021-12-19T02:06:07.000Z","@MyWaylet @pavellons @Repsol @GuiaRepsol @HuaweiMobileESP 🥩🍄🍟 Filete con setas y patatas. #LivingLaVidaWaylet @Nazaret0021","{}",NA,""
"3296",96,"2021-12-19T01:39:48.000Z","RT @lajornadaonline: Alza histórica en el precio de la luz en #España

Especulación de mayoristas.
@iberdrola y @Repsol tienen en vilo a 18…","{}",NA,""
"3297",97,"2021-12-19T01:31:22.000Z","RT @Repsol: Ven a Repsol y con Waylet podrás conseguir al instante uno de los más de 200.000 premios que regalamos por repostar.","{}",NA,""
"3298",98,"2021-12-19T00:50:43.000Z","RT @UniversidadxC: Todas estas grandes empresas como @repsol usan las #renovables de greenwashing Es imposible apoyarlas firmemente y en el…","{'code': 'Citizenship', 'polarity': 'P'}",NA,"4"
"3299",99,"2021-12-19T00:50:00.000Z","RT @UniversidadxC: Todas estas grandes empresas como @repsol usan las #renovables de greenwashing Es imposible apoyarlas firmemente y en el…","{'code': 'Citizenship', 'polarity': 'P'}",NA,"4"
"3300",0,"2021-12-21T01:38:52.000Z","RT @Repsol: Hay gestos que nos mueven y, cuando sumamos nuestras energías, ocurren cosas maravillosas. ¡Felices fiestas!","{}",NA,""
"3301",1,"2021-12-21T00:26:29.000Z","@MyWaylet @westinlaquinta @Repsol @GuiaRepsol @HuaweiMobileESP ...celebrar e ir a la playa en la isla.
Nos encantaría ir al hotel Westin en Marbella a tomar el sol y celebrar por todo lo alto la Navidad a mí y a @KosmonautaEl","{'code': 'ProductsServices', 'polarity': 'P+'}",NA,""
"3302",2,"2021-12-21T00:26:26.000Z","@MyWaylet @westinlaquinta @Repsol @GuiaRepsol @HuaweiMobileESP @batuecas75  Feliz Navidad","{'code': 'ProductsServices', 'polarity': 'NONE'}",NA,"3"
